date,bases,open_access_bases,bytes,open_access_bytes
"10/18/2017",13820342278434944,5550972501210614,6492906216760942,3327973308591361
"10/19/2017",13823390569605808,5553753846767998,6494443096523079,3329313963389529
"10/20/2017",13831274576380409,5560287423169069,6499099389181553,3332969081669767
"10/21/2017",13838507173935637,5565687142385897,6504049600706855,3336569216192166
"10/22/2017",13844659809442486,5571045560300816,6507391816186898,3339332106400845
"10/23/2017",13853093497043426,5578661704512926,6511818579523676,3343151002113167
"10/24/2017",13860114268494977,5585366490442682,6515374865095155,3346486873029370
"10/25/2017",13876156590888251,5597022267721628,6523972827703720,3352542288538949
"10/26/2017",13898012887732172,5617896520104849,6530737730741912,3359017967918947
"10/27/2017",13904246894249397,5621443159304307,6534121351068244,3360614716451485
"10/28/2017",13906475255049935,5623120998935005,6535462642754582,3361551772537621
"10/29/2017",13913621639144281,5629449215214342,6539194117387392,3364673765696883
"10/30/2017",13926593176950604,5641322465584021,6545659453900851,3370338509007842
"10/31/2017",13934944325236224,5648779108687934,6549488319371576,3373513757653292
"11/01/2017",13948418539366372,5660625712538257,6556050635482811,3379262614777564
"11/02/2017",13954394090913936,5665529103366285,6559015307456238,3381434819513799
"11/03/2017",13957092254694438,5668227267146787,6560452402508111,3382871914565672
"11/04/2017",13961986138287853,5671769763710482,6562727554660609,3384158331086957
"11/05/2017",13970582279212393,5680365904635022,6567392313026083,3388823089452431
"11/06/2017",13972203989862569,5681987615285198,6568143486662609,3389574263088957
"11/07/2017",13977221607723629,5687005233146258,6570782109367607,3392212885793955
"11/08/2017",13981246489051131,5691030114473760,6572675132303142,3394105908729490
"11/09/2017",13983676076570147,5693459701992776,6573836512838652,3395267289265000
"11/10/2017",13991116867276357,5700900492698986,6577628379363022,3399059155789370
"11/11/2017",13992855479930093,5702407439227322,6578474740866594,3399736881060684
"11/12/2017",13994607121680708,5704159080977937,6579348198667481,3400610338861571
"11/13/2017",14163043247301354,5706146847167471,6625739238444340,3401907346540177
"11/14/2017",14168997801750268,5711866400696865,6628935563604455,3404932304617022
"11/15/2017",14194596923862871,5736712831112068,6642713889275572,3418268061520654
"11/16/2017",14211461217247620,5742457089045833,6650755127896897,3420880311957222
"11/17/2017",14218435689890367,5748708064737237,6654464738088730,3424148528991934
"11/18/2017",14219753063670689,5749404699344940,6655322227520501,3424567594849115
"11/19/2017",14220224075210909,5749502187308969,6655612210936912,3424606406570037
"11/20/2017",14226428772647278,5751762896307395,6658426696245263,3425719402472955
"11/21/2017",14232517198618450,5757232288404745,6661516493714344,3428371618005075
"11/22/2017",14247863121320571,5772045581323243,6669456290985145,3435909826278467
"11/23/2017",14250948523781421,5775130983784093,6670969017794644,3437422553087966
"11/24/2017",14253081665687585,5776727628781337,6672252526826511,3438305024042213
"11/25/2017",14253900092196931,5777015035032033,6672815642971030,3438466315682634
"11/26/2017",14256844426737833,5779690556438695,6674336408916840,3439782370203621
"11/27/2017",14260215724122265,5782529751019657,6676163311157115,3441210703983001
"11/28/2017",14276211745825840,5795100289913309,6684327551053601,3447594449901358
"11/29/2017",14287719703778333,5799844412238899,6688620575657199,3450154616257403
"11/30/2017",14299818061689090,5811097513067897,6694700919569751,3455817188900719
"12/01/2017",14308369143122285,5818835565613022,6699714746675460,3460224477547416
"12/02/2017",14311499735611634,5821966158102371,6701552920479494,3462062651351450
"12/03/2017",14312623041710901,5822546748739118,6702250345968493,3462342773494961
"12/04/2017",14314334293703165,5823991099444492,6703325068883102,3463214196125706
"12/05/2017",14322157793534583,5828372972576597,6708062373846123,3466052016423699
"12/06/2017",14350175519321532,5844200956253191,6721187087065164,3473934285407153
"12/07/2017",14351939874252125,5845692268132874,6722267640935991,3474810478294594
"12/08/2017",14356363174617418,5850115568498167,6724394115581171,3476936952939774
"12/09/2017",14357746629105513,5851499022986262,6725013557707321,3477556395065924
"12/10/2017",14358884593644090,5852366598838229,6725591895261863,3477939418183744
"12/11/2017",14360825451723181,5854039703496000,6726647281621286,3478798760763233
"12/12/2017",14368396677963662,5860917355420221,6731513948603705,3483273774744228
"12/13/2017",14420236565427037,5865115221538469,6746080599765379,3485532252575678
"12/14/2017",14424358040009858,5868702978780350,6748584018270294,3487639745209171
"12/15/2017",14444531394889065,5888611877660757,6759253593859824,3498115793507127
"12/16/2017",14448209669903786,5892026713896728,6761301067316756,3499965368857919
"12/17/2017",14453335977999188,5896886947822650,6764150393259554,3502617683992394
"12/18/2017",14456016063165235,5899567032988697,6765629012669333,3504096303402173
"12/19/2017",14465671931800843,5908959620658105,6771166961583371,3509440098606448
"12/20/2017",14473890759637173,5911801843415015,6774952396988848,3511460106035343
"12/21/2017",14479943620030447,5917478587694199,6778294333626803,3514575903767354
"12/22/2017",14492716099480390,5930251067144142,6783780367671879,3520061937812430
"12/23/2017",14494071433035154,5931338741762046,6784479578279194,3520557540870699
"12/24/2017",14494549130806047,5931552203770169,6784774690700652,3520658468666605
"12/25/2017",14495069181667524,5932072254631646,6785361378503045,3521245156468998
"12/26/2017",14503069842352042,5940072915316164,6789947396810818,3525831174776771
"12/27/2017",14504503092847620,5940974453347312,6790731550580693,3526220689562499
"12/28/2017",14508421024234782,5944618214317604,6792918987931378,3528202226791531
"12/29/2017",14510492459496938,5946689649579760,6793983736516449,3529266975376602
"12/30/2017",14513511631270778,5948653711642350,6796208220646357,3530707848220361
"12/31/2017",14524312767645733,5959184789717815,6801779716042137,3536077104998633
"01/01/2018",14539314658634798,5973917854052280,6810026456270298,3544124085413949
"01/02/2018",14555971806912780,5990575002330262,6818564653145911,3552662282289562
"01/03/2018",14561098900765067,5993514971463746,6821417817556887,3554027171099084
"01/04/2018",14565582583808448,5997730620260927,6823937627891120,3556349669896822
"01/05/2018",14570090865938699,6001206421571606,6826145527237822,3558111845598710
"01/06/2018",14573524259818909,6004098241873886,6827869810991818,3559426726976315
"01/07/2018",14575425914592906,6005999896647883,6828755940192151,3560312856176648
"01/08/2018",14582018201157723,6011796042964720,6832385785175335,3563355574430787
"01/09/2018",14588829912832900,6018607754639897,6835498021158055,3566467810413507
"01/10/2018",14600903472638348,6030681314445345,6840699913108329,3571669702363781
"01/11/2018",14607187685083586,6036423104351393,6844026967220185,3574590025071464
"01/12/2018",14613073502246502,6042295819763100,6847677302039632,3578235733520671
"01/13/2018",14616872151651752,6046094469168350,6851646678239283,3582205109720322
"01/14/2018",14618970220720892,6047658295644130,6852745277661824,3582912339644101
"01/15/2018",14622185693856180,6050334635486328,6854524716984508,3584293706204494
"01/16/2018",14626319010051528,6054205756895116,6856813642640135,3586389574498337
"01/17/2018",14630205700945162,6058092447788750,6858656692104780,3588232623962982
"01/18/2018",14638414328967955,6066301075811543,6862574706674576,3592150638532778
"01/19/2018",14644242706823916,6072129017077974,6864574383884843,3594150116687486
"01/20/2018",14644758280859572,6072644591113630,6864817748456158,3594393481258801
"01/21/2018",14645604997975437,6073491308229495,6865303784962169,3594879517764812
"01/22/2018",14646767829473141,6074654139727199,6866013488495320,3595589221297963
"01/23/2018",14657507633489612,6085393943743670,6871151406182365,3600727138985008
"01/24/2018",14661381118461753,6089177699543374,6873120593807347,3602654650266423
"01/25/2018",14670502640467601,6097865634239631,6877418931721721,3606785675526930
"01/26/2018",14689321477674186,6116684471446216,6886032713611397,3615399457416606
"01/27/2018",14689537432823258,6116900426595288,6886137965513681,3615504709318890
"01/28/2018",14690672956039451,6117255891196691,6886892182084095,3615680232569501
"01/29/2018",14697818413223804,6121726509219714,6890871942696770,3617674987758598
"01/30/2018",14708008377883181,6130100995323181,6895111283063024,3621383683500682
"01/31/2018",14762106842184310,6183141508561680,6918416050367067,3643904468848582
"02/01/2018",14775667544426851,6196171638550961,6925480280808422,3650573790913302
"02/02/2018",14812316695398934,6197798202162732,6943675786343929,3652064454945626
"02/03/2018",14816882008139110,6201567211566828,6945266384561663,3653067469317679
"02/04/2018",14819637338605809,6204322542033527,6946521022545097,3654322107301113
"02/05/2018",14827536555943234,6210288403336412,6951019656133864,3657387830029310
"02/06/2018",14831356908578761,6213711510292403,6952995813550460,3659170910797400
"02/07/2018",14839164518330335,6216651452372191,6956670946050032,3660662412391593
"02/08/2018",14847478317202841,6224140778979421,6961925001887470,3665427304497740
"02/09/2018",14855578670151125,6229248097713207,6966381620922598,3668337498024950
"02/10/2018",14855996682601858,6229666110163940,6966591176489822,3668547053592174
"02/11/2018",14861209116660462,6234355206427284,6969348012035774,3670918800504809
"02/12/2018",14871579679656651,6243657815044513,6974381364190252,3675171827129570
"02/13/2018",14881742373262503,6253294978856345,6979867528587626,3680273205269691
"02/14/2018",14890160782634978,6261188470576610,6983878056747399,3683894408579818
"02/15/2018",14895586954002766,6266614641944398,6986434584768111,3686450936600530
"02/16/2018",14900010115840703,6270511793193735,6988642279659720,3688269760596457
"02/17/2018",14901611993023674,6271060441203136,6989622823959538,3688481927502511
"02/18/2018",14901770956214163,6271219404393625,6989694210721365,3688553314264338
"02/19/2018",14905080354067024,6273958961389236,6991442473261378,3689872537329281
"02/20/2018",14909804519599870,6278105781396212,6993954758258259,3691975384589952
"02/21/2018",14917314395376001,6283823943908343,6998145606298184,3695401439296524
"02/22/2018",14924454067412224,6289924596865404,7001862251895627,3698424555583000
"02/23/2018",14930599953466402,6295292755212762,7004878709135084,3700879261152255
"02/24/2018",14930662974641085,6295355776387445,7004914360578245,3700914912595416
"02/25/2018",14936347682626843,6300784313317143,7007805977951502,3703763469391591
"02/26/2018",14944922442274987,6308287418705402,7012522985766719,3707925719642753
"02/27/2018",15000982022445202,6322979830594097,7028396966622869,3713788568652821
"02/28/2018",16384991158810619,6336491492925562,7312682244456154,3720679989247285
"03/01/2018",16399954696357483,6351455030472426,7320069528243137,3728067273034268
"03/02/2018",16404973351504507,6355943301330070,7322665980990767,3730282258436738
"03/03/2018",16412854938976499,6363824888802062,7326903404382212,3734519681828183
"03/04/2018",16417045487434756,6367757727963979,7328846982563247,3736277870432820
"03/05/2018",16422362383364276,6372818314196639,7331501596113153,3738750596327307
"03/06/2018",16587243478830641,6384970939971266,7368012787148576,3743322188711391
"03/07/2018",16599080172369566,6395542990429215,7373239326895066,3747779403825410
"03/08/2018",16607291358775375,6402996435910164,7377369407229750,3751363785019723
"03/09/2018",16615439055619406,6409208372646970,7380907637885927,3754241461047480
"03/10/2018",16616634401665282,6409858114088056,7381593417182169,3754520443179150
"03/11/2018",16621632214892777,6414591113147611,7384245341791342,3756977431952233
"03/12/2018",16635150942374874,6424524133513145,7390320874818065,3761106774138104
"03/13/2018",16640832952952307,6429935927500508,7393455867829652,3764042046065670
"03/14/2018",16652279855550573,6438195723382984,7398835165178957,3767474013617007
"03/15/2018",16659123786453219,6444772211354700,7402989420911719,3771431444516644
"03/16/2018",16670500747603392,6454631730696250,7408780523776640,3776317803526932
"03/17/2018",16671925914182709,6455522737720617,7409704971844148,3776848955126735
"03/18/2018",16672181989206783,6455778812744691,7409821944094169,3776965927376756
"03/19/2018",16674945643250150,6457950659782338,7411243248255058,3777950561035498
"03/20/2018",16811361331924720,6472689431464608,7446767797778919,3783192837031275
"03/21/2018",16813522574095899,6474580924248887,7447965802150947,3784194508688305
"03/22/2018",16827056840110122,6487852061157290,7457036057345585,3793077064250310
"03/23/2018",16850911706662920,6511168564518778,7466012211082636,3801655603607070
"03/24/2018",16851726678157709,6511983536013567,7466814064681849,3802457457206283
"03/25/2018",16853689432863784,6513418882171262,7467845973493760,3803097701364172
"03/26/2018",16860606763534202,6519807637768780,7471256327281022,3806114943253806
"03/27/2018",16864365324070235,6522764077962993,7473389403520174,3807662841199302
"03/28/2018",16867355030858000,6525753784750758,7474656754293638,3808930191972766
"03/29/2018",16871809856134251,6529672358822569,7476972086607446,3810849708929083
"03/30/2018",16882679953214942,6540012928565610,7482342858646624,3815829576325215
